ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1950,0,1,0.10028,0.09381,0.90619,  100 000,9380.8,93547.9,0.88072, 4 804 067,48.04,0.31
VN,704,Country/Area,920,1950,1,4,0.01932,0.07394,0.92606,  90 619,6700,346812.5,0.93408, 4 710 519,51.98,1.66
VN,704,Country/Area,920,1950,5,5,0.00694,0.03403,0.96597,  83 919,2855.5,411333.9,0.97587, 4 363 707,52,2.11
VN,704,Country/Area,920,1950,10,5,0.00386,0.01909,0.98091,  81 064,1547.7,401409.8,0.97734, 3 952 373,48.76,2.47
VN,704,Country/Area,920,1950,15,5,0.00598,0.02949,0.97051,  79 516,2344.8,392315.9,0.96054, 3 550 963,44.66,2.75
VN,704,Country/Area,920,1950,20,5,0.00979,0.04782,0.95218,  77 171,3690.1,376835.3,0.95003, 3 158 647,40.93,2.56
VN,704,Country/Area,920,1950,25,5,0.01045,0.05092,0.94908,  73 481,3741.7,358003.4,0.94871, 2 781 812,37.86,2.49
VN,704,Country/Area,920,1950,30,5,0.01062,0.05171,0.94829,  69 740,3606.3,339639.6,0.94727, 2 423 808,34.76,2.49
VN,704,Country/Area,920,1950,35,5,0.01116,0.05431,0.94569,  66 133,3591.7,321728.7,0.94297, 2 084 169,31.51,2.51
VN,704,Country/Area,920,1950,40,5,0.01237,0.06002,0.93998,  62 542,3753.6,303380.9,0.93694, 1 762 440,28.18,2.52
VN,704,Country/Area,920,1950,45,5,0.01381,0.06678,0.93322,  58 788,3925.9,284250.3,0.92684, 1 459 059,24.82,2.53
VN,704,Country/Area,920,1950,50,5,0.01689,0.08109,0.91891,  54 862,4448.8,263453.3,0.90888, 1 174 809,21.41,2.56
VN,704,Country/Area,920,1950,55,5,0.02167,0.10293,0.89707,  50 413,5189.1,239447.4,0.88004,  911 356,18.08,2.57
VN,704,Country/Area,920,1950,60,5,0.03031,0.14121,0.85879,  45 224,6386.1,210724.3,0.8313,  671 908,14.86,2.59
VN,704,Country/Area,920,1950,65,5,0.04479,0.20202,0.79798,  38 838,7846,175174.2,0.75656,  461 184,11.87,2.58
VN,704,Country/Area,920,1950,70,5,0.06847,0.2928,0.7072,  30 992,9074.4,132529,0.65613,  286 010,9.23,2.53
VN,704,Country/Area,920,1950,75,5,0.10285,0.40807,0.59193,  21 918,8943.8,86956.4,0.52183,  153 481,7,2.47
VN,704,Country/Area,920,1950,80,5,0.1617,0.56556,0.43444,  12 974,7337.5,45376.8,0.37009,  66 524,5.13,2.34
VN,704,Country/Area,920,1950,85,5,0.24009,0.71537,0.28463,  5 636,4032,16793.6,0.22898,  21 148,3.75,2.18
VN,704,Country/Area,920,1950,90,5,0.35348,0.8473,0.1527,  1 604,1359.3,3845.4,0.12394,  4 354,2.71,1.93
VN,704,Country/Area,920,1950,95,5,0.47346,0.9211,0.0789,245,225.7,476.6,0.06295,509,2.08,1.68
VN,704,Country/Area,920,1950,100,-1,0.60368,1,0,19,19.3,32,0,32,1.66,1.66
VN,704,Country/Area,920,1951,0,1,0.09727,0.09111,0.90889,  100 000,9110.7,93662.9,0.88471, 4 869 954,48.7,0.3
VN,704,Country/Area,920,1951,1,4,0.01829,0.07015,0.92985,  90 889,6376.1,348693.7,0.93718, 4 776 291,52.55,1.67
VN,704,Country/Area,920,1951,5,5,0.00668,0.03276,0.96724,  84 513,2768.3,414567.2,0.97672, 4 427 597,52.39,2.11
VN,704,Country/Area,920,1951,10,5,0.00373,0.01847,0.98153,  81 745,1509.7,404915.7,0.97797, 4 013 030,49.09,2.48
VN,704,Country/Area,920,1951,15,5,0.00584,0.02881,0.97119,  80 235,2311.3,395994.1,0.96138, 3 608 114,44.97,2.76
VN,704,Country/Area,920,1951,20,5,0.00958,0.04681,0.95319,  77 924,3647.5,380702.7,0.95109, 3 212 120,41.22,2.56
VN,704,Country/Area,920,1951,25,5,0.01022,0.04981,0.95019,  74 276,3699.4,362083.7,0.94985, 2 831 418,38.12,2.49
VN,704,Country/Area,920,1951,30,5,0.01037,0.05055,0.94945,  70 577,3568,343927,0.94842, 2 469 334,34.99,2.49
VN,704,Country/Area,920,1951,35,5,0.01091,0.05313,0.94687,  67 009,3560.2,326188.7,0.94417, 2 125 407,31.72,2.51
VN,704,Country/Area,920,1951,40,5,0.01212,0.05881,0.94119,  63 449,3731.3,307976.5,0.93817, 1 799 218,28.36,2.52
VN,704,Country/Area,920,1951,45,5,0.01355,0.06555,0.93445,  59 717,3914.2,288933,0.92807, 1 491 242,24.97,2.53
VN,704,Country/Area,920,1951,50,5,0.01661,0.07982,0.92018,  55 803,4454,268151.3,0.9103, 1 202 309,21.55,2.56
VN,704,Country/Area,920,1951,55,5,0.02132,0.10133,0.89867,  51 349,5203.1,244097.7,0.88181,  934 157,18.19,2.57
VN,704,Country/Area,920,1951,60,5,0.02986,0.13927,0.86073,  46 146,6426.9,215248.2,0.83343,  690 059,14.95,2.59
VN,704,Country/Area,920,1951,65,5,0.04419,0.19959,0.80041,  39 719,7927.6,179394.4,0.75929,  474 811,11.95,2.58
VN,704,Country/Area,920,1951,70,5,0.06762,0.28971,0.71029,  31 792,9210.4,136212.5,0.65939,  295 417,9.29,2.53
VN,704,Country/Area,920,1951,75,5,0.10167,0.4044,0.5956,  22 581,9131.9,89816.7,0.52591,  159 204,7.05,2.47
VN,704,Country/Area,920,1951,80,5,0.15993,0.56168,0.43832,  13 449,7554.3,47235.3,0.37222,  69 388,5.16,2.35
VN,704,Country/Area,920,1951,85,5,0.23966,0.71478,0.28522,  5 895,4213.7,17582.1,0.22953,  22 152,3.76,2.18
VN,704,Country/Area,920,1951,90,5,0.35282,0.84682,0.15318,  1 681,1423.8,4035.6,0.12417,  4 570,2.72,1.93
VN,704,Country/Area,920,1951,95,5,0.47346,0.92112,0.07888,258,237.2,501.1,0.06282,535,2.08,1.68
VN,704,Country/Area,920,1951,100,-1,0.60485,1,0,20,20.3,33.6,0,34,1.65,1.65
VN,704,Country/Area,920,1952,0,1,0.09424,0.08838,0.91162,  100 000,8838.3,93783.1,0.88878, 4 937 664,49.38,0.3
VN,704,Country/Area,920,1952,1,4,0.01725,0.06633,0.93367,  91 162,6047,350604.4,0.94023, 4 843 880,53.14,1.68
VN,704,Country/Area,920,1952,5,5,0.00643,0.03156,0.96844,  85 115,2686.1,417824.4,0.97751, 4 493 276,52.79,2.12
VN,704,Country/Area,920,1952,10,5,0.00361,0.01788,0.98212,  82 429,1473.5,408428.1,0.97857, 4 075 452,49.44,2.48
VN,704,Country/Area,920,1952,15,5,0.0057,0.02813,0.97187,  80 955,2277.2,399677.2,0.96222, 3 667 024,45.3,2.76
VN,704,Country/Area,920,1952,20,5,0.00937,0.0458,0.9542,  78 678,3603.7,384579,0.95216, 3 267 346,41.53,2.56
VN,704,Country/Area,920,1952,25,5,0.00998,0.0487,0.9513,  75 074,3656.3,366180.5,0.95101, 2 882 767,38.4,2.49
VN,704,Country/Area,920,1952,30,5,0.01012,0.04937,0.95063,  71 418,3525.9,348240.4,0.9496, 2 516 587,35.24,2.49
VN,704,Country/Area,920,1952,35,5,0.01066,0.05194,0.94806,  67 892,3526.6,330689.9,0.94537, 2 168 347,31.94,2.51
VN,704,Country/Area,920,1952,40,5,0.01186,0.05758,0.94242,  64 365,3706.3,312625.4,0.93941, 1 837 657,28.55,2.52
VN,704,Country/Area,920,1952,45,5,0.01328,0.06428,0.93572,  60 659,3899.2,293683.3,0.92937, 1 525 031,25.14,2.53
VN,704,Country/Area,920,1952,50,5,0.01632,0.07847,0.92153,  56 760,4454.1,272939.1,0.9118, 1 231 348,21.69,2.56
VN,704,Country/Area,920,1952,55,5,0.02094,0.09961,0.90039,  52 306,5210.2,248867.1,0.88373,  958 409,18.32,2.57
VN,704,Country/Area,920,1952,60,5,0.02936,0.13713,0.86287,  47 096,6458.1,219931.1,0.83584,  709 542,15.07,2.59
VN,704,Country/Area,920,1952,65,5,0.04351,0.19683,0.80317,  40 637,7998.5,183826.3,0.76243,  489 611,12.05,2.58
VN,704,Country/Area,920,1952,70,5,0.06663,0.28613,0.71387,  32 639,9339,140155.1,0.66318,  305 784,9.37,2.53
VN,704,Country/Area,920,1952,75,5,0.10031,0.40016,0.59984,  23 300,9323.7,92948.6,0.53068,  165 629,7.11,2.47
VN,704,Country/Area,920,1952,80,5,0.15777,0.5568,0.4432,  13 976,7781.9,49325.9,0.37518,  72 681,5.2,2.36
VN,704,Country/Area,920,1952,85,5,0.23879,0.71341,0.28659,  6 194,4419.1,18506.3,0.23099,  23 355,3.77,2.18
VN,704,Country/Area,920,1952,90,5,0.35092,0.845,0.155,  1 775,1500.1,4274.7,0.12567,  4 849,2.73,1.93
VN,704,Country/Area,920,1952,95,5,0.47114,0.91981,0.08019,275,253.1,537.2,0.06381,574,2.09,1.69
VN,704,Country/Area,920,1952,100,-1,0.60259,1,0,22,22.1,36.6,0,37,1.66,1.66
VN,704,Country/Area,920,1953,0,1,0.09148,0.08589,0.91411,  100 000,8589.4,93896.8,0.89237, 4 995 913,49.96,0.29
VN,704,Country/Area,920,1953,1,4,0.01638,0.06313,0.93687,  91 411,5771.1,352287.6,0.94275, 4 902 016,53.63,1.69
VN,704,Country/Area,920,1953,5,5,0.00624,0.03066,0.96934,  85 639,2625.3,420638.4,0.97809, 4 549 729,53.13,2.12
VN,704,Country/Area,920,1953,10,5,0.00352,0.01744,0.98256,  83 014,1447.9,411422.6,0.97904, 4 129 090,49.74,2.48
VN,704,Country/Area,920,1953,15,5,0.00558,0.02757,0.97243,  81 566,2248.4,402801,0.96296, 3 717 668,45.58,2.76
VN,704,Country/Area,920,1953,20,5,0.00918,0.0449,0.9551,  79 318,3561.2,387880.8,0.95313, 3 314 867,41.79,2.55
VN,704,Country/Area,920,1953,25,5,0.00978,0.04771,0.95229,  75 757,3614.6,369699.3,0.95203, 2 926 986,38.64,2.49
VN,704,Country/Area,920,1953,30,5,0.0099,0.04831,0.95169,  72 142,3484.9,351965.3,0.95066, 2 557 286,35.45,2.49
VN,704,Country/Area,920,1953,35,5,0.01045,0.0509,0.9491,  68 657,3494.9,334597.9,0.94642, 2 205 321,32.12,2.51
VN,704,Country/Area,920,1953,40,5,0.01163,0.05653,0.94347,  65 162,3683.3,316671,0.94048, 1 870 723,28.71,2.52
VN,704,Country/Area,920,1953,45,5,0.01304,0.06319,0.93681,  61 479,3884.9,297823.3,0.93046, 1 554 052,25.28,2.54
VN,704,Country/Area,920,1953,50,5,0.01608,0.07736,0.92264,  57 594,4455.7,277111.3,0.91304, 1 256 229,21.81,2.56
VN,704,Country/Area,920,1953,55,5,0.02062,0.0982,0.9018,  53 138,5218.3,253013,0.88529,  979 118,18.43,2.57
VN,704,Country/Area,920,1953,60,5,0.02897,0.13541,0.86459,  47 920,6488.8,223989.4,0.83774,  726 105,15.15,2.59
VN,704,Country/Area,920,1953,65,5,0.04298,0.19467,0.80533,  41 431,8065.3,187643.8,0.76486,  502 115,12.12,2.58
VN,704,Country/Area,920,1953,70,5,0.06588,0.28338,0.71662,  33 366,9455.1,143521.8,0.66607,  314 472,9.43,2.53
VN,704,Country/Area,920,1953,75,5,0.09931,0.39704,0.60296,  23 911,9493.5,95596,0.5341,  170 950,7.15,2.48
VN,704,Country/Area,920,1953,80,5,0.15622,0.55323,0.44677,  14 417,7976.1,51057.6,0.37706,  75 354,5.23,2.36
VN,704,Country/Area,920,1953,85,5,0.23865,0.71328,0.28672,  6 441,4594.4,19251.8,0.23102,  24 296,3.77,2.18
VN,704,Country/Area,920,1953,90,5,0.35082,0.84487,0.15513,  1 847,1560.3,4447.5,0.12566,  5 044,2.73,1.93
VN,704,Country/Area,920,1953,95,5,0.47154,0.91986,0.08014,286,263.5,558.9,0.06367,597,2.08,1.69
VN,704,Country/Area,920,1953,100,-1,0.60416,1,0,23,23,38,0,38,1.66,1.66
VN,704,Country/Area,920,1954,0,1,0.09049,0.085,0.915,  100 000,8500,93938.4,0.89323, 5 200 313,52,0.29
VN,704,Country/Area,920,1954,1,4,0.01632,0.06291,0.93709,  91 500,5756.5,352675.4,0.94292, 5 106 375,55.81,1.69
VN,704,Country/Area,920,1954,5,5,0.00627,0.0308,0.9692,  85 743,2641.1,421119.8,0.97803, 4 753 699,55.44,2.12
VN,704,Country/Area,920,1954,10,5,0.00347,0.01722,0.98278,  83 102,1430.7,411868.8,0.98099, 4 332 580,52.14,2.45
VN,704,Country/Area,920,1954,15,5,0.00461,0.02279,0.97721,  81 672,1861.2,404039.6,0.97211, 3 920 711,48.01,2.68
VN,704,Country/Area,920,1954,20,5,0.00653,0.03214,0.96786,  79 810,2565.5,392772.6,0.96624, 3 516 671,44.06,2.55
VN,704,Country/Area,920,1954,25,5,0.00709,0.03484,0.96516,  77 245,2691.5,379511,0.96427, 3 123 899,40.44,2.51
VN,704,Country/Area,920,1954,30,5,0.0075,0.03681,0.96319,  74 553,2744.7,365951.3,0.96137, 2 744 388,36.81,2.52
VN,704,Country/Area,920,1954,35,5,0.00836,0.04095,0.95905,  71 809,2940.6,351812.9,0.95577, 2 378 436,33.12,2.54
VN,704,Country/Area,920,1954,40,5,0.00977,0.04771,0.95229,  68 868,3286,336250.6,0.94876, 2 026 623,29.43,2.54
VN,704,Country/Area,920,1954,45,5,0.01142,0.05553,0.94447,  65 582,3641.9,319019.8,0.93732, 1 690 373,25.77,2.56
VN,704,Country/Area,920,1954,50,5,0.01475,0.07119,0.92881,  61 940,4409.7,299022.4,0.91904, 1 371 353,22.14,2.58
VN,704,Country/Area,920,1954,55,5,0.01934,0.09238,0.90762,  57 531,5314.9,274813.5,0.89028, 1 072 331,18.64,2.58
VN,704,Country/Area,920,1954,60,5,0.02803,0.13136,0.86864,  52 216,6859,244662.1,0.84116,  797 517,15.27,2.61
VN,704,Country/Area,920,1954,65,5,0.04225,0.1917,0.8083,  45 357,8694.9,205801.2,0.76731,  552 855,12.19,2.59
VN,704,Country/Area,920,1954,70,5,0.06528,0.28118,0.71882,  36 662,10308.6,157913.8,0.66861,  347 054,9.47,2.54
VN,704,Country/Area,920,1954,75,5,0.09836,0.39406,0.60594,  26 353,10384.8,105582.5,0.53688,  189 140,7.18,2.48
VN,704,Country/Area,920,1954,80,5,0.15522,0.55101,0.44899,  15 968,8798.6,56684.8,0.3773,  83 558,5.23,2.37
VN,704,Country/Area,920,1954,85,5,0.24003,0.716,0.284,  7 170,5133.5,21387,0.22729,  26 873,3.75,2.18
VN,704,Country/Area,920,1954,90,5,0.35592,0.8497,0.1503,  2 036,1730.1,4861,0.12086,  5 486,2.69,1.93
VN,704,Country/Area,920,1954,95,5,0.48161,0.92451,0.07549,306,282.9,587.5,0.05999,625,2.04,1.67
VN,704,Country/Area,920,1954,100,-1,0.61618,1,0,23,23.1,37.5,0,37,1.62,1.62
VN,704,Country/Area,920,1955,0,1,0.08427,0.07939,0.92061,  100 000,7938.9,94210.5,0.90202, 5 482 558,54.83,0.27
VN,704,Country/Area,920,1955,1,4,0.01397,0.05414,0.94586,  92 061,4984.1,356799.9,0.95039, 5 388 347,58.53,1.7
VN,704,Country/Area,920,1955,5,5,0.00548,0.02696,0.97304,  87 077,2347.8,428635.6,0.9807, 5 031 547,57.78,2.13
VN,704,Country/Area,920,1955,10,5,0.00306,0.01518,0.98482,  84 729,1286.4,420364.8,0.98367, 4 602 912,54.32,2.45
VN,704,Country/Area,920,1955,15,5,0.00383,0.01897,0.98103,  83 443,1582.7,413500.2,0.97754, 4 182 547,50.12,2.65
VN,704,Country/Area,920,1955,20,5,0.00514,0.0254,0.9746,  81 860,2079.1,404213.3,0.97325, 3 769 046,46.04,2.55
VN,704,Country/Area,920,1955,25,5,0.00564,0.02779,0.97221,  79 781,2217,393400.8,0.97101, 3 364 833,42.18,2.52
VN,704,Country/Area,920,1955,30,5,0.00617,0.03036,0.96964,  77 564,2355.2,381997.9,0.96786, 2 971 432,38.31,2.53
VN,704,Country/Area,920,1955,35,5,0.00699,0.03436,0.96564,  75 209,2583.8,369720.6,0.96244, 2 589 434,34.43,2.55
VN,704,Country/Area,920,1955,40,5,0.00835,0.04091,0.95909,  72 625,2971.4,355833.1,0.95585, 2 219 714,30.56,2.55
VN,704,Country/Area,920,1955,45,5,0.00985,0.0481,0.9519,  69 654,3350.6,340121.8,0.94503, 1 863 881,26.76,2.57
VN,704,Country/Area,920,1955,50,5,0.01302,0.06311,0.93689,  66 303,4184.4,321425.6,0.9278, 1 523 759,22.98,2.59
VN,704,Country/Area,920,1955,55,5,0.01723,0.08274,0.91726,  62 119,5139.6,298219.3,0.90088, 1 202 333,19.36,2.59
VN,704,Country/Area,920,1955,60,5,0.02537,0.11963,0.88037,  56 979,6816.4,268659.7,0.85424,  904 114,15.87,2.62
VN,704,Country/Area,920,1955,65,5,0.03865,0.17682,0.82318,  50 163,8869.7,229500.2,0.78363,  635 454,12.67,2.6
VN,704,Country/Area,920,1955,70,5,0.06063,0.26407,0.73593,  41 293,10904.2,179844.4,0.68352,  405 954,9.83,2.56
VN,704,Country/Area,920,1955,75,5,0.09407,0.38054,0.61946,  30 389,11564.1,122927.2,0.55233,  226 110,7.44,2.49
VN,704,Country/Area,920,1955,80,5,0.14738,0.53158,0.46842,  18 825,10006.9,67896.4,0.40041,  103 183,5.48,2.38
VN,704,Country/Area,920,1955,85,5,0.22259,0.68626,0.31374,  8 818,6051.4,27186.3,0.25814,  35 286,4,2.21
VN,704,Country/Area,920,1955,90,5,0.32309,0.81958,0.18042,  2 767,2267.4,7017.7,0.14353,  8 100,2.93,1.99
VN,704,Country/Area,920,1955,95,5,0.45192,0.91198,0.08802,499,455.2,1007.3,0.06914,  1 082,2.17,1.73
VN,704,Country/Area,920,1955,100,-1,0.58723,1,0,44,43.9,74.8,0,75,1.7,1.7
VN,704,Country/Area,920,1956,0,1,0.08143,0.07682,0.92318,  100 000,7682.3,94341,0.90567, 5 553 465,55.53,0.26
VN,704,Country/Area,920,1956,1,4,0.01313,0.05099,0.94901,  92 318,4707.3,358493.3,0.95304, 5 459 124,59.13,1.71
VN,704,Country/Area,920,1956,5,5,0.00523,0.02578,0.97422,  87 610,2258.4,431568.7,0.9815, 5 100 631,58.22,2.13
VN,704,Country/Area,920,1956,10,5,0.00294,0.01459,0.98541,  85 352,1245.1,423586.7,0.98425, 4 669 062,54.7,2.45
VN,704,Country/Area,920,1956,15,5,0.0037,0.01836,0.98164,  84 107,1543.9,416916.3,0.97822, 4 245 476,50.48,2.66
VN,704,Country/Area,920,1956,20,5,0.00499,0.02465,0.97535,  82 563,2035.5,407835,0.97405, 3 828 559,46.37,2.55
VN,704,Country/Area,920,1956,25,5,0.00546,0.02695,0.97305,  80 528,2169.9,397250.5,0.9719, 3 420 724,42.48,2.52
VN,704,Country/Area,920,1956,30,5,0.00597,0.02941,0.97059,  78 358,2304.8,386089.7,0.96887, 3 023 474,38.59,2.53
VN,704,Country/Area,920,1956,35,5,0.00677,0.03329,0.96671,  76 053,2531.6,374072.4,0.96354, 2 637 384,34.68,2.55
VN,704,Country/Area,920,1956,40,5,0.00811,0.03978,0.96022,  73 521,2924.9,360432.8,0.95701, 2 263 312,30.78,2.55
VN,704,Country/Area,920,1956,45,5,0.0096,0.0469,0.9531,  70 596,3311,344937.8,0.94628, 1 902 879,26.95,2.57
VN,704,Country/Area,920,1956,50,5,0.01274,0.06178,0.93822,  67 285,4157,326408.8,0.92929, 1 557 941,23.15,2.59
VN,704,Country/Area,920,1956,55,5,0.01686,0.08103,0.91897,  63 128,5115.2,303329.1,0.90284, 1 231 532,19.51,2.59
VN,704,Country/Area,920,1956,60,5,0.02487,0.1174,0.8826,  58 013,6810.5,273857.6,0.85679,  928 203,16,2.62
VN,704,Country/Area,920,1956,65,5,0.03794,0.17386,0.82614,  51 203,8902.1,234637.2,0.78702,  654 346,12.78,2.6
VN,704,Country/Area,920,1956,70,5,0.0596,0.26018,0.73982,  42 300,11005.6,184664.3,0.6877,  419 708,9.92,2.56
VN,704,Country/Area,920,1956,75,5,0.09265,0.37596,0.62404,  31 295,11765.7,126994.3,0.557,  235 044,7.51,2.49
VN,704,Country/Area,920,1956,80,5,0.1454,0.52664,0.47336,  19 529,10284.9,70735.8,0.4051,  108 050,5.53,2.38
VN,704,Country/Area,920,1956,85,5,0.22005,0.6821,0.3179,  9 244,6305.5,28655.4,0.2613,  37 314,4.04,2.21
VN,704,Country/Area,920,1956,90,5,0.32075,0.81723,0.18277,  2 939,2401.7,7487.6,0.14543,  8 659,2.95,2
VN,704,Country/Area,920,1956,95,5,0.44916,0.91061,0.08939,537,489.1,1088.9,0.07015,  1 171,2.18,1.74
VN,704,Country/Area,920,1956,100,-1,0.58442,1,0,48,48,82.2,0,82,1.71,1.71
VN,704,Country/Area,920,1957,0,1,0.07861,0.07427,0.92573,  100 000,7427.1,94474.5,0.90922, 5 616 725,56.17,0.26
VN,704,Country/Area,920,1957,1,4,0.01236,0.04809,0.95191,  92 573,4452.3,360134.5,0.95543, 5 522 251,59.65,1.72
VN,704,Country/Area,920,1957,5,5,0.00503,0.02478,0.97522,  88 121,2183.3,434345.9,0.98218, 5 162 116,58.58,2.13
VN,704,Country/Area,920,1957,10,5,0.00284,0.01408,0.98592,  85 937,1210.1,426604.8,0.98474, 4 727 771,55.01,2.45
VN,704,Country/Area,920,1957,15,5,0.0036,0.01785,0.98215,  84 727,1512.2,420096.8,0.97878, 4 301 166,50.76,2.66
VN,704,Country/Area,920,1957,20,5,0.00486,0.02403,0.97597,  83 215,2000.1,411182.1,0.97471, 3 881 069,46.64,2.55
VN,704,Country/Area,920,1957,25,5,0.00532,0.02625,0.97375,  81 215,2131.8,400782.3,0.97264, 3 469 887,42.72,2.52
VN,704,Country/Area,920,1957,30,5,0.00581,0.02863,0.97137,  79 083,2264.2,389817.2,0.96972, 3 069 105,38.81,2.53
VN,704,Country/Area,920,1957,35,5,0.00658,0.0324,0.9676,  76 819,2488.7,378012,0.96445, 2 679 287,34.88,2.56
VN,704,Country/Area,920,1957,40,5,0.00792,0.03885,0.96115,  74 330,2887.6,364574,0.95797, 2 301 275,30.96,2.55
VN,704,Country/Area,920,1957,45,5,0.00939,0.04591,0.95409,  71 443,3279.9,349251.5,0.94731, 1 936 701,27.11,2.57
VN,704,Country/Area,920,1957,50,5,0.01251,0.06071,0.93929,  68 163,4137.8,330848.3,0.93049, 1 587 450,23.29,2.59
VN,704,Country/Area,920,1957,55,5,0.01657,0.07966,0.92034,  64 025,5100.3,307851.8,0.9044, 1 256 602,19.63,2.59
VN,704,Country/Area,920,1957,60,5,0.02447,0.11564,0.88436,  58 925,6813.8,278420.2,0.85877,  948 750,16.1,2.62
VN,704,Country/Area,920,1957,65,5,0.0374,0.17158,0.82842,  52 111,8941.2,239097.7,0.78961,  670 330,12.86,2.6
VN,704,Country/Area,920,1957,70,5,0.05882,0.25724,0.74276,  43 170,11105.1,188793.5,0.6908,  431 232,9.99,2.56
VN,704,Country/Area,920,1957,75,5,0.09162,0.37264,0.62736,  32 065,11948.4,130419.3,0.56033,  242 438,7.56,2.5
VN,704,Country/Area,920,1957,80,5,0.14402,0.52319,0.47681,  20 116,10524.5,73078.3,0.40842,  112 019,5.57,2.39
VN,704,Country/Area,920,1957,85,5,0.21825,0.67915,0.32085,  9 592,6514.2,29846.6,0.26323,  38 941,4.06,2.22
VN,704,Country/Area,920,1957,90,5,0.31967,0.81609,0.18391,  3 078,2511.5,7856.5,0.1464,  9 094,2.96,2
VN,704,Country/Area,920,1957,95,5,0.44774,0.90986,0.09014,566,515,1150.2,0.07065,  1 238,2.19,1.74
VN,704,Country/Area,920,1957,100,-1,0.58353,1,0,51,51,87.4,0,87,1.71,1.71
VN,704,Country/Area,920,1958,0,1,0.07588,0.07179,0.92821,  100 000,7178.7,94608,0.9126, 5 679 835,56.8,0.25
VN,704,Country/Area,920,1958,1,4,0.01166,0.04542,0.95458,  92 821,4216.2,361692.7,0.95772, 5 585 227,60.17,1.72
VN,704,Country/Area,920,1958,5,5,0.00481,0.02374,0.97626,  88 605,2103.4,437006.7,0.98288, 5 223 534,58.95,2.14
VN,704,Country/Area,920,1958,10,5,0.00273,0.01356,0.98644,  86 502,1173.1,429523.4,0.98525, 4 786 527,55.33,2.46
VN,704,Country/Area,920,1958,15,5,0.00349,0.01732,0.98268,  85 329,1477.8,423188.5,0.97936, 4 357 004,51.06,2.66
VN,704,Country/Area,920,1958,20,5,0.00473,0.02339,0.97661,  83 851,1961.6,414455.4,0.97539, 3 933 816,46.91,2.55
VN,704,Country/Area,920,1958,25,5,0.00517,0.02553,0.97447,  81 889,2090.6,404255.1,0.9734, 3 519 360,42.98,2.52
VN,704,Country/Area,920,1958,30,5,0.00564,0.02782,0.97218,  79 799,2219.9,393503.2,0.97059, 3 115 105,39.04,2.53
VN,704,Country/Area,920,1958,35,5,0.00639,0.03147,0.96853,  77 579,2441.1,381930.1,0.9654, 2 721 602,35.08,2.56
VN,704,Country/Area,920,1958,40,5,0.00772,0.03788,0.96212,  75 138,2846.6,368715.6,0.95896, 2 339 672,31.14,2.55
VN,704,Country/Area,920,1958,45,5,0.00918,0.0449,0.9551,  72 291,3245.7,353582.6,0.94835, 1 970 956,27.26,2.57
VN,704,Country/Area,920,1958,50,5,0.01227,0.05961,0.94039,  69 045,4115.8,335319.8,0.93171, 1 617 374,23.42,2.59
VN,704,Country/Area,920,1958,55,5,0.01627,0.07827,0.92173,  64 929,5082.1,312422,0.90597, 1 282 054,19.75,2.59
VN,704,Country/Area,920,1958,60,5,0.02407,0.11386,0.88614,  59 847,6814,283046,0.86076,  969 632,16.2,2.62
VN,704,Country/Area,920,1958,65,5,0.03685,0.16929,0.83071,  53 033,8978,243635.2,0.79219,  686 586,12.95,2.6
VN,704,Country/Area,920,1958,70,5,0.05805,0.25433,0.74567,  44 055,11204.7,193006.3,0.69385,  442 951,10.05,2.57
VN,704,Country/Area,920,1958,75,5,0.09062,0.36941,0.63059,  32 851,12135.4,133916.6,0.56351,  249 944,7.61,2.5
VN,704,Country/Area,920,1958,80,5,0.14274,0.52,0.48,  20 715,10772,75463.9,0.41136,  116 028,5.6,2.39
VN,704,Country/Area,920,1958,85,5,0.21669,0.67649,0.32351,  9 943,6726.6,31043,0.26487,  40 564,4.08,2.22
VN,704,Country/Area,920,1958,90,5,0.31903,0.81548,0.18452,  3 217,2623.2,8222.3,0.14679,  9 521,2.96,2
VN,704,Country/Area,920,1958,95,5,0.4474,0.90976,0.09024,594,540,1206.9,0.07059,  1 299,2.19,1.74
VN,704,Country/Area,920,1958,100,-1,0.58428,1,0,54,53.6,91.7,0,92,1.71,1.71
VN,704,Country/Area,920,1959,0,1,0.07322,0.06937,0.93063,  100 000,6936.6,94741.5,0.9159, 5 739 778,57.4,0.24
VN,704,Country/Area,920,1959,1,4,0.01098,0.04286,0.95714,  93 063,3989.1,363209.8,0.95984, 5 645 036,60.66,1.73
VN,704,Country/Area,920,1959,5,5,0.00463,0.02283,0.97717,  89 074,2033.7,439561.8,0.98348, 5 281 826,59.3,2.14
VN,704,Country/Area,920,1959,10,5,0.00264,0.01311,0.98689,  87 041,1140.8,432300.9,0.9857, 4 842 265,55.63,2.46
VN,704,Country/Area,920,1959,15,5,0.0034,0.01685,0.98315,  85 900,1447.3,426119.8,0.97989, 4 409 964,51.34,2.67
VN,704,Country/Area,920,1959,20,5,0.00461,0.02282,0.97718,  84 452,1926.9,417548.7,0.976, 3 983 844,47.17,2.55
